web_url,headline,snippet,section_name
https://www.nytimes.com/2020/11/12/business/how-the-playstation-became-sonys-centerpiece-product.html,How the PlayStation became Sony’s centerpiece product.,"The gaming console, coming out in its latest version on Thursday, has become the Japanese giant’s centerpiece product. As it prepares to start selling its fifth major game console in 25 years on Thursday, Sony has largely become the PlayStation company, reports Seth Schiesel.",Business Day
https://www.nytimes.com/2020/11/13/your-money/obamacare-open-enrollment-deadline.html,Think Obamacare Health Plans Cost a Lot? That’s Not Always True,"Millions lost their insurance, along with their jobs, during the pandemic. But many people are eligible for financial help. If you’ve lost your job during the pandemic, and with it your health insurance, you may think that Obamacare plans are too expensive and therefore not worth seeking. Or maybe you’re worried about whether the coverage will withstand legal challenges.",Your Money
https://www.nytimes.com/2020/11/11/business/media/jeffrey-toobin-fired-new-yorker.html,Jeffrey Toobin Is Fired by The New Yorker,"The star journalist exposed himself on a video conference call last month. “We take workplace matters seriously,” a Condé Nast executive said. The New Yorker has fired the star journalist Jeffrey Toobin after an investigation into his behavior during a work video call last month, the magazine’s parent company, Condé Nast, said on Wednesday.",Business Day
https://www.nytimes.com/2020/11/10/business/hotel-marcel-energy-efficient.html,Hotels Lag in Energy Sustainability. One Project May Change That.,"A developer converting a Brutalist office building in New Haven, Conn., into a hotel with net-zero energy standards hopes it will be a model for the industry. The hotel industry has fallen behind other real estate sectors in adopting energy-efficiency measures, but a Connecticut developer hopes to change that by converting an office building into what could be the most energy-efficient hotel in the country.",Business Day
https://www.nytimes.com/2020/11/10/business/economy/lael-brainard-treasury-secretary.html,Lael Brainard’s Steady Rise Could Culminate in Treasury Secretary Post,"The Fed governor is seen as a top candidate for the job, though some progressives try to paint her as a centrist who was soft on China. WASHINGTON — When the Federal Reserve voted to “tailor” post-crisis financial regulations for all but the largest banks in October 2019, Gov. Lael Brainard cast the lone “no” vote.",Business Day
https://www.nytimes.com/2020/11/10/business/amazon-eu-antitrust.html,Amazon Charged With Antitrust Violations by European Regulators,"Margrethe Vestager, a European Commission vice president, said Amazon was unfairly using data to box out smaller competitors. LONDON — European Union regulators brought antitrust charges against Amazon on Tuesday, saying the online retail giant broke competition laws by unfairly using its size and access to data to harm smaller merchants that rely on the company to reach customers.",Business Day
https://www.nytimes.com/2020/11/10/world/asia/brazil-china-vaccine-covid19.html,"In Brazil’s Halt of Chinese Vaccine Trial, Critics See Politics",The government offered little explanation as to why it had stopped testing a promising coronavirus shot; an institute involved in the trial said a participant’s death was unrelated to the vaccine. Brazil halted a late-stage trial of a Chinese vaccine on Monday that had been considered a global front-runner in the race to develop a protective shot for the coronavirus after a “serious adverse” reaction in a participant.,World
https://www.nytimes.com/2020/11/11/technology/parler-rumble-newsmax.html,"Fact-Checked on Facebook and Twitter, Conservatives Switch Their Apps","Since the election, millions have migrated to alternative social media and media sites like Parler, Rumble and Newsmax. Corey Adam, a political comedian from Minneapolis, joined a mass social media switcheroo last week.",Technology
https://www.nytimes.com/2020/11/10/technology/postal-worker-withdraws-claim-that-ballots-were-backdated-in-pennsylvania-officials-say.html,"Postal worker withdraws claim that ballots were backdated in Pennsylvania, officials say.","The Postal Service’s inspector general informed Congress on Tuesday that a worker who had made unfounded allegations of ballot corruption inside a facility in Erie, Pa., had disavowed his claims, which Republicans had amplified to suggest there was widespread fraud in Pennsylvania’s voting. The Postal Service’s inspector general informed Congress on Tuesday that a worker who had made unfounded allegations of ballot corruption inside a facility in Erie, Pa., had disavowed his claims, which Republicans had amplified to suggest there was widespread fraud in Pennsylvania’s voting.",Technology
https://www.nytimes.com/2020/11/11/technology/facebook-political-ads.html,Facebook plans to continue a ban on political ads for another month.,"The social network told advertisers about its timeline in an update on Wednesday. Facebook said on Wednesday that it plans to continue a moratorium on political advertising for another month, a move that may affect Democrats and Republicans as they continue vying against each other in key Senate races in Georgia.",Technology
https://www.nytimes.com/2020/11/10/technology/apple-chips-intel.html,Apple Introduces New Macs With the First Apple Chips,"Apple unveiled three new Mac computers that use processors the company created itself, ending its reliance on Intel. Apple’s breakup with Intel has begun.",Technology
https://www.nytimes.com/2020/11/10/business/united-airlines-jfk-flights.html,United Airlines will return to J.F.K. after a five-year absence.,"United Airlines said Tuesday that it would return to Kennedy International Airport in February, a move that could intensify competition between large airlines once the pandemic is brought under control. United Airlines said Tuesday that it would return to Kennedy International Airport in February, a move that could intensify competition between large airlines once the pandemic is brought under control.",Business Day
https://www.nytimes.com/2020/11/10/technology/qanon-election-trump.html,"Shocked by Trump’s Loss, QAnon Struggles to Keep the Faith","For years, followers of the pro-Trump conspiracy theory had been assured that the president would win re-election in a landslide. Last weekend, as jubilant Democrats danced in the streets to celebrate the election of Joseph R. Biden Jr. as the country’s 46th president, QAnon believers were on their computers trying to make sense of it all.",Technology
https://www.nytimes.com/2020/11/11/technology/no-proof-maiden-names-vote.html,There is no proof that people stole maiden names to vote.,"The hashtag #MaidenGate has spread, even though the tweet that planted the rumor contained no evidence of the supposed fraud. It started Monday evening with a tweet that pushed an unfounded rumor that a Michigan mother’s vote had been stolen by an impersonator using her maiden name. The tweet came with a hashtag: #MaidenGate.",Technology
https://www.nytimes.com/2020/11/11/business/economy/california-gig-workers-ballot-uber-lyft.html,Fight Over Gig Workers Persists Despite Win for Uber and Lyft,"A successful ballot measure in California makes drivers and other workers contractors, but the companies face continued pushback. Last week’s election produced a crisp result in at least one high-stakes contest: California voters approved a ballot measure that exempts companies like Uber and Lyft from having to treat workers as employees.",Business Day
https://www.nytimes.com/2020/11/11/business/hydrogen-fuel-california.html,California Is Trying to Jump-Start the Hydrogen Economy,"The fuel could play an important role in fighting climate change, but it has been slow to gain traction because of high costs. IRVINE, Calif. — Since President George W. Bush fueled a minivan with hydrogen 15 years ago, the promise of cars and trucks powered by the fuel has come up mostly empty.",Business Day
https://www.nytimes.com/2020/11/10/business/media/biden-election-cable-tv-ratings.html,Call for Biden Gave Networks Prime-Time Attention on a Saturday Morning,"Ratings surged, with 21 million watching six networks, but Fox News viewers tuned out at a higher percentage as the coverage went on. At 11:30 a.m. on Saturday, Americans all over the country began flicking on their TVs.",Business Day
https://www.nytimes.com/2020/11/11/technology/sony-playstation-5-ps5.html,PlayStation 5: The Next Step in Sony’s Rebound,"The gaming console, coming out in its latest version on Thursday, has become the Japanese giant’s centerpiece product. Not that long ago, a typical American household might have been full of Sony devices. There was probably a Walkman or a Discman lying around, not to mention Sony boomboxes, VCRs, stereos, televisions and a list that went on and on.",Technology
https://www.nytimes.com/2020/11/10/business/biontech-covid-vaccine.html,The Husband-and-Wife Team Behind the Leading Vaccine to Solve Covid-19,"The German company BioNTech, founded by two scientists, has teamed up with Pfizer on a vaccine that was found to be more than 90 percent effective. Two years ago, Dr. Ugur Sahin took the stage at a conference in Berlin and made a bold prediction. Speaking to a roomful of infectious disease experts, he said his company might be able to use its so-called messenger RNA technology to rapidly develop a vaccine in the event of a global pandemic.",Business Day
https://www.nytimes.com/2020/11/11/business/media/right-wing-sites-false-vote-fraud-claims.html,"After Biden Win, Right-Wing Sites Still Push False Vote-Fraud Claims","Many publications have refused to acknowledge the president-elect. The Associated Press and thousands of other news organizations reported on Saturday that Joseph R. Biden Jr. had won the 2020 presidential election. Since then a number of right-wing websites have refused to accept Mr. Biden’s victory, backing baseless accusations by President Trump and his allies of a stolen election, despite statements to the contrary from international observers and state officials across the country.",Business Day
https://www.nytimes.com/2020/11/10/business/economy/california-prop-15-property-tax.html,California’s 40-Year-Old Tax Revolt Survives a Counterattack,"Voters rejected a bid to modify Proposition 13, a landmark 1978 measure, to remove a tax shield from commercial properties. For 40 years, the legacy of Proposition 13, a landmark California law that limits property tax increases, has shaped state politics. The measure weathered various legislative and legal challenges, including a trip to the Supreme Court, and came to be considered untouchable.",Business Day
https://www.nytimes.com/2020/11/11/business/emergency-unemployment-programs-will-expire-at-years-end-putting-millions-at-risk.html,"Emergency unemployment programs will expire at year’s end, putting millions at risk.","Two critical unemployment programs are set to expire at the end of the year, potentially leaving millions of Americans vulnerable to eviction and hunger and threatening to short-circuit an economic recovery that has already lost momentum, writes The New York Times’s Ben Casselman. Two critical unemployment programs are set to expire at the end of the year, potentially leaving millions of Americans vulnerable to eviction and hunger and threatening to short-circuit an economic recovery that has already lost momentum, writes The New York Times’s Ben Casselman.",Business Day
https://www.nytimes.com/2020/11/10/business/dealbook/pfizer-vaccine-markets-stocks.html,Are These Markets Really Efficient?,"The pandemic is still raging, but it’s hard to tell from the ecstatic stock market. [Here’s what you need to know about Pfizer’s Covid-19 Vaccine.]",Business Day
https://www.nytimes.com/2020/11/10/business/renewable-energy-coal.html,"Renewable Power Grows Strongly, Despite the Pandemic","Sources of renewable energy are expected together to be the main generators of electricity by 2025, eclipsing coal, the International Energy Agency said. The energy industry has experienced its worst year in decades because of the pandemic, but clean sources for generating electricity have still managed to grow, the International Energy Agency said Tuesday.",Business Day
https://www.nytimes.com/2020/11/11/business/media/drudge-report-trump-biden.html,"Drudge Report, a Former Trump Ally, Looks to Biden","Matt Drudge and Donald Trump boosted each other four years ago. Now his site says, in prominent type, “The World Moves On.” Matt Drudge started showing signs that he had soured on President Trump months before the election. Since the vote, the fedora-topped media pioneer has seemed even more eager to distance himself and his site from the man in the White House.",Business Day
https://www.nytimes.com/2020/11/10/technology/biden-tech-antitrust-privacy.html,Biden Is Expected to Keep Scrutiny of Tech Front and Center,"Issues like antitrust and privacy would remain on the agenda as his administration pursued policies to limit the power of the industry’s giants. WASHINGTON — The tech industry had it easy under President Barack Obama. Regulators brought no major charges, executives rotated in and out of the administration, and efforts to strengthen privacy laws fizzled out.",Technology
https://www.nytimes.com/2020/11/11/business/economy/unemployment-benefits-cutoff.html,"Millions Face Loss of Jobless Aid: ‘Without It, I’m Dead in the Water’","Emergency federal programs to assist the unemployed in the pandemic will expire at year’s end if there is no congressional action. Two critical unemployment programs are set to expire at the end of the year, potentially leaving millions of Americans vulnerable to eviction and hunger and threatening to short-circuit an economic recovery that has already lost momentum.",Business Day
https://www.nytimes.com/2020/11/10/business/new-york-commercial-real-estate.html,Recent Commercial Real Estate Transactions,Recent commercial real estate transactions in New York. $2.375 MILLION,Business Day
https://www.nytimes.com/2020/11/11/technology/election-anxiety-cannabis-edibles.html,"The Election’s Over, but Not the Stress. Any Edibles Left?","Sales surged as people turned to gummy bears, cookies and chocolates infused with cannabis to soothe their jitters. OAKLAND, Calif. — In the weeks leading up to November, Iashia Kilian felt her anxiety deepen.",Technology
https://www.nytimes.com/2020/11/10/business/media/trump-murdoch-fox-news.html,Why a Trump Loss May Be No Match for Rupert Murdoch’s Realpolitik,"Fox News has lasted through “multiple presidents, and they’re going to be around for multiple more,” said one right-wing media executive. Presidents come and go. Rupert Murdoch remains.",Business Day
https://www.nytimes.com/2020/11/11/technology/no-dominion-voting-machines-did-not-delete-trump-votes.html,"No, Dominion voting machines did not delete Trump votes.","Some Republicans said that software from the company caused widespread problems. Evidence shows that it did not. President Trump on Thursday spread new baseless claims about Dominion Voting Systems, which makes software that local governments around the nation use to help run their elections, fueling a conspiracy theory that Dominion “software glitches” changed vote tallies in Michigan and Georgia last week.",Technology
https://www.nytimes.com/2020/11/10/technology/biden-lost-pennsylvania-claim.html,"False claims that Biden ‘lost’ Pennsylvania surge, and tech companies struggle to keep up.","Some of President Trump’s most prominent allies helped to set the rumors in motion. On Monday evening and into Tuesday, a strain of false information that Democratic presidential candidate Joseph R. Biden Jr. had lost Pennsylvania and his president-elect status began to surge.",Technology
https://www.nytimes.com/2020/11/11/business/alibaba-singles-day-couriers.html,"On Singles’ Day in China, Couriers Clamor for More","The country’s booming e-commerce sector relies on millions of delivery workers, some of whom are protesting low wages and grueling working conditions. Post-pandemic China was supposed to be good for Fang Guobao. As lockdowns loosened and online shopping soared, Mr. Fang, a package courier in the eastern city of Nanjing, was delivering about 250 parcels a day, up from 200 before the pandemic.",Business Day
https://www.nytimes.com/2020/11/10/business/a-european-agreement-helps-clear-the-way-to-spend-stimulus-money.html,A European agreement helps clear the way to spend stimulus money.,"The European Union and its 27 member states are moving closer to deploying its landmark stimulus package worth 750 billion euros, or $890 billion, to help them out of the deep recession the pandemic is inflicting on the bloc. The European Union and its 27 member states are moving closer to deploying its landmark stimulus package worth 750 billion euros, or $890 billion, to help them out of the deep recession the pandemic is inflicting on the bloc.",Business Day
https://www.nytimes.com/2020/11/10/technology/election-misinformation-continues-staying-up-on-youtube.html,Election misinformation continues staying up on YouTube.,"YouTube has said it will not take down videos that challenge the legitimacy of election results. If you visited Google’s YouTube in the days after the election last week, you may have found a video of an anchor from One America News Network declaring victory for President Trump with the unsubstantiated claim that Democrats were “tossing Republican ballots.”",Technology
https://www.nytimes.com/2020/11/11/technology/tweets-from-biden-aide-show-campaigns-frustration-with-facebook.html,Tweets from Biden aide show campaign’s frustration with Facebook.,"The campaign has urged the company to more aggressively police misinformation for more than a year. Bill Russo, a spokesman for Joseph R. Biden Jr.’s presidential campaign, posted a flurry of tweets late Monday to decry the election-related misinformation and calls for violence spreading widely on Facebook.",Technology
https://www.nytimes.com/2020/11/11/business/dealbook/biden-transition-wall-street.html,Where Is Wall Street in Biden’s Transition Team?,"Corporate and financial leaders are hard to find in the president-elect’s efforts to prepare for office. On Nov. 17-18, DealBook is holding our first Online Summit. Join us as we welcome the most consequential newsmakers in business, policy and culture to explore the pivotal questions of the moment — and the future. Watch for free from anywhere in the world. Register now.",Business Day
https://www.nytimes.com/2020/11/10/business/economy/coronavirus-office.html,"Back to the Office: Tough Call for Workers, and for the Boss","A toy company owner decided the benefits of having everyone together, with safeguards, outweighed the risks. Some were readier than others to return. Jay Foreman, chief executive of the toymaker Basic Fun in Boca Raton, Fla., has a simple message for his employees: It’s time to come back to the office.",Business Day
https://www.nytimes.com/2020/11/09/business/small-business-insurance-unrest-kenosha.html,Businesses Trying to Rebound After Unrest Face a Challenge: Not Enough Insurance,"Some activists have downplayed the damage to businesses from looting and arson in racial justice protests around the country. But some small entrepreneurs are struggling. KENOSHA, Wis. — It’s a prominent refrain these days from activists in the aftermath of arson and looting — businesses have insurance. Buildings can be repaired. Broken glass is a small price to pay in a movement for justice.",Business Day
https://www.nytimes.com/2020/11/09/technology/no-software-glitches-are-not-affecting-vote-counts.html,"No, Software Glitches Are Not Affecting Vote Counts","Some Republicans have blamed software glitches for vote-count issues in Michigan and Georgia. The Michigan cases were caused by human error and soon fixed, while Georgia software issues didn’t affect tallies. President Trump and many of his supporters complained over the weekend that “software glitches” undermined the vote counts in Michigan and Georgia and argued that the problems portended wider issues in other counties and states that used the same software.",Technology
https://www.nytimes.com/2020/11/09/business/economy/federal-reserve-emergency-loans.html,Federal Reserve’s Emergency Loan Programs at Center of Political Fight,"Democrats are eyeing the programs as a backup option if they can’t strike a deal to aid states and localities, and believe they may be needed to backstop markets. Republicans want them off the table. WASHINGTON — A political fight is brewing over whether to extend critical programs that the Federal Reserve rolled out to help keep credit flowing to companies and municipalities amid the pandemic-induced recession.",Business Day
https://www.nytimes.com/2020/11/09/business/economy/companies-profits-losses-coronavirus.html,"While the Pandemic Wrecked Some Businesses, Others Did Fine. Even Great.","Third-quarter financial results suggest that strong companies have gotten stronger and that some others are in dire straits. The pandemic has turbocharged profits at some big businesses, like Amazon, which reported a 70 percent increase in earnings in the first nine months of the year. But it has devastated others, like Delta Air Lines, which lost $5.4 billion in just the third quarter.",Business Day
https://www.nytimes.com/2020/11/09/technology/top-10-misinformation-storylines-on-election-week.html,Top 10 Misinformation Storylines on Election Week,Many of the false and misleading accusations spiked online after President Trump and his allies shared the claims on social media. Election week was a misinformation event of Super Bowl-size proportions.,Technology
https://www.nytimes.com/2020/11/09/business/us-europe-tariffs-boeing-airbus.html,Europe to Impose Tariffs in 16-Year Trade Fight With U.S.,"U.S. aircraft, frozen orange juice and handbags will cost more, in an escalation of the Boeing-Airbus subsidy battle. PARIS — The European Union said Monday that it would begin imposing sweeping tariffs on around $4 billion worth of American aircraft, food, drinks and other products beginning Tuesday, an action cleared by the World Trade Organization last month after it said Europe could retaliate against the United States for years of illegal subsidies given to Boeing.",Business Day
https://www.nytimes.com/2020/11/09/technology/facebook-removes-pages-linked-to-bannon-for-pushing-misinformation.html,Facebook Removes Pages Linked to Bannon for Pushing Misinformation,"The pages, associated with the Stop the Steal hashtag, had about 2.5 million followers. Facebook said on Monday that it had removed a network of pages affiliated with the former Trump strategist Stephen K. Bannon that worked together to push false information about the presidential election.",Technology
https://www.nytimes.com/2020/11/09/business/business-politics-trump.html,"Business Leaders, Drawn Into Fray by Trump, See Chance to Step Back","Since President Trump took office, corporate America has been thrust into the culture wars like never before. The atmosphere would probably be different with a Biden administration. From the moment President Trump took office, big businesses were thrust into the culture wars like never before.",Business Day
https://www.nytimes.com/2020/11/09/business/dealbook/ceos-trump-social-activism.html,Should C.E.O.s Keep Speaking Out?,"They were increasingly outspoken in the Trump era. They may not be when Biden takes over. On Nov. 17-18, DealBook is holding our first Online Summit. Join us as we welcome the most consequential newsmakers in business, policy and culture to explore the pivotal questions of the moment — and the future. Watch for free from anywhere in the world. Register now.",Business Day
https://www.nytimes.com/2020/11/09/business/apple-china-pegatron.html,Apple Puts Key Contractor on Probation Over Labor Abuses in China,The technology giant said it had suspended future business with the iPhone assembler Pegatron pending corrective actions. The Taiwanese manufacturer broke rules limiting student employee work hours. Apple said on Monday that it had placed a key assembler of its iPhones on probation after the Taiwanese company was found to have concealed violations of labor rules for students employed at its factories in China.,Business Day
https://www.nytimes.com/2020/11/08/business/virgin-hyperloop-passenger-test.html,A Step Forward in the Promise of Ultrafast ‘Hyperloops’,"Two employees of Virgin Hyperloop traveled on a small system the company has built near Las Vegas, the first such manned test. MOAPA, Nev. — Hyperloop technology, which promises to transport people and goods at speeds of up to 600 miles an hour, has long seemed too good to be true. But one company says it has cleared an important step toward commercializing it by moving two of its employees through a test system.",Business Day
https://www.nytimes.com/2020/11/09/business/jones-day-trump-election-lawsuits.html,Growing Discomfort at Law Firms Representing Trump in Election Lawsuits,"Some lawyers at Jones Day and Porter Wright, which have filed suits about the 2020 vote, said they were worried about undermining the electoral system. Like many big law firms, Jones Day, whose roots go back to Cleveland in the late 1800s, has prided itself on representing controversial clients.",Business Day
https://www.nytimes.com/2020/11/08/business/media/trump-maggie-haberman.html,The Trump Presidency Is Ending. So Is Maggie Haberman’s Wild Ride.,"For the last four years, the Times reporter has been the human incarnation of a nation riveted, like it or not, by Donald Trump. Maggie Haberman lives rent-free in Donald Trump’s head, all over the front page of The New York Times and also in a brick house in an unglamorous Brooklyn neighborhood out beyond the Citi Bikes and stately brownstones. On election night, as the votes started coming in, she was seated at her dining room table with her husband and one of her three children, drinking from a liter bottle of Foodtown raspberry seltzer, eating leftover Kit Kats from Halloween, typing and texting, and, still, still, working her sources.",Business Day
https://www.nytimes.com/2020/11/09/business/four-seasons-landscaping-trump.html,‘Lawn and Order!’ ‘Make America rake again.’ The (other) Four Seasons is selling merchandise.,What do you do when your local business is thrust into the spotlight as the improbable stage for a political campaign’s news conference challenging the outcome of the presidential election? What do you do when your local business is thrust into the spotlight as the improbable stage for a political campaign’s news conference challenging the outcome of the presidential election?,Business Day
https://www.nytimes.com/2020/11/09/business/stock-market-vaccine-election.html,A Collective Sigh of Relief Pushes the Stock Market Up,"News of Pfizer’s Covid-19 vaccine progress, and Joseph R. Biden Jr.’s victory, gave investors reason to cheer. Nothing drags down a market like uncertainty. So on Monday, as clarity emerged around two of the year’s most pressing concerns — the presidential election and the coronavirus — investors let out the equivalent of a street cheer and rushed to buy stocks, placing bullish bets on a return to normalcy.",Business Day
https://www.nytimes.com/2020/11/07/business/media/presidential-election-tv-networks-call.html,"Tension, Then Some Tears, as TV News Narrates a Moment for History","The news networks pledged restraint going into election night. Four days later, anchors waited until a fresh batch of Pennsylvania votes allowed them to project a winner. The tension mounted for days — and then broke, all at once. ",Business Day
https://www.nytimes.com/2020/11/07/business/media/kamala-harris-coverage.html,‘It’s a Big Deal’: TV Coverage Notes Magnitude of Kamala Harris Victory,"On Fox News, Donna Brazile recalled that her mother and grandmother could not vote. “Just scoot over and let women also share in the leadership of this country,” she said. Soon after the major television networks called the White House for Joseph R. Biden Jr. and devoted some time to discussing the coming end of the Trump presidency, they began taking note of a milestone: the ascendancy of the first female, first Black and first South Asian vice president-elect, Senator Kamala Harris of California.",Business Day
https://www.nytimes.com/2020/11/05/technology/donald-trump-twitter.html,Twitter Has Labeled 38% of Trump’s Tweets Since Tuesday,The company had said it would closely monitor posts that contain misinformation about the election or prematurely declare an outcome. [Read more on Joe Biden’s president-elect acceptance speech.],Technology
https://www.nytimes.com/2020/11/06/your-money/payroll-deduction-emergency-savings.html,More Workers Get Help in Building Rainy Day Savings,"The pandemic has shown the need for a financial cushion. Now, some companies are offering programs that automatically deduct money from paychecks. Workers struggling to save for a rainy day are increasingly likely to get help from their employers as the economic slowdown in the pandemic has underscored Americans’ need for a financial cushion.",Your Money
https://www.nytimes.com/2020/11/06/technology/study-considers-a-link-between-qanon-and-polling-errors.html,Study Considers a Link Between QAnon and Polling Errors,"New research indicates that pollsters may not have captured the Trump support swirling around the online conspiracy theory. Polls in several key states underestimated the breadth of support for President Trump before the Nov. 3 election, just as they did in 2016.",Technology
https://www.nytimes.com/2020/11/05/business/economy/unemployment-claims.html,New Unemployment Claims Show Little Sign of Economic Rebound,"“We remain in a very stressful time,” one economist said, as initial filings for state jobless benefits again exceeded 700,000 in a week. New claims for state unemployment benefits held steady last week, offering little sign that the U.S. economic recovery is gaining traction.",Business Day
https://www.nytimes.com/2020/11/06/business/trump-administration-financial-regulations.html,How the White House Rolled Back Financial Regulations,"Under President Trump, agencies have eased bans on Wall Street risk-taking and loosened consumer protections and anti-discrimination laws. On the campaign trail in 2016, Donald J. Trump promised to roll back regulations he said were stymying American businesses and Wall Street. Once elected, he chose agency heads willing to carry out those promises.",Business Day
https://www.nytimes.com/2020/11/05/technology/facebook-twitter-election.html,"On Election Day, Facebook and Twitter Did Better by Making Their Products Worse",New rules put in place by the companies over the last four years have helped them avert their greatest fears. That gust of wind you felt coming from Silicon Valley on Wednesday morning was the social media industry’s tentative sigh of relief.,Technology
https://www.nytimes.com/2020/11/06/technology/false-dead-michigan-voter-claims.html,How Claims of Dead Michigan Voters Spread Faster Than the Facts,"Run-of-the-mill clerical errors have been used as false evidence of voter fraud in Michigan. The tweets began to arrive Wednesday night, carrying explosive claims that people in Michigan were voting under the names of dead people.",Technology
https://www.nytimes.com/2020/11/06/business/media/new-york-post-trump.html,New York Post Shifts Tone on Trump as a Top Editor Plans His Own Exit,"Rupert Murdoch’s tabloid has turned critical as the president seems headed to defeat. Col Allan, a wizard there, says he plans to retire next year. Last month The New York Post called President Trump “an invincible hero, who not only survived every dirty trick the Democrats threw at him, but the Chinese virus as well.” Then it published front-page articles trying to link the contents of a laptop said to belong to Hunter Biden to his father, Joseph R. Biden Jr.",Business Day
https://www.nytimes.com/2020/11/06/business/dealbook/media-trump-bump.html,The Media’s Complicated Relationship With Trump,"The industry has enjoyed a boom. Is a bust next? On Nov. 17 and 18, DealBook is holding our first Online Summit. Join us as we welcome the most consequential newsmakers in business, policy and culture to explore the pivotal questions of the moment — and the future. Watch from anywhere in the world, free of charge. Register now.",Business Day
https://www.nytimes.com/2020/11/06/business/hong-kong-china-economy-future.html,"As China Casts a Pall Over Hong Kong, Some See Opportunity","Boosters of growing ties with the mainland see greater business potential. But as the delayed Ant Group I.P.O. shows, peril comes with that promise. HONG KONG — In Hong Kong, a city enveloped in uncertainty, Felix Lee is optimistic about the future. The reason: China.",Business Day
https://www.nytimes.com/2020/11/06/business/media/election-call.html,News Media Waits … and Waits … to Make Historic Call,"Anchors navigated another day of anxiety and suspense at Fox News, which has reported that Joseph R. Biden has accrued 264 electoral votes, and at CNN, NBC, CBS and ABC, which have him at 253. News organizations were preparing on Friday for a possibly decisive call in the 2020 presidential race, even as President Trump and his allies continued to lie about the integrity of the election and make baseless claims about voter fraud.",Business Day
https://www.nytimes.com/2020/11/05/business/economy/fed-meeting.html,Fed Holds Rates Steady and Signals Continued Wariness,"The Federal Reserve made few changes to its policy statement during a week fraught with uncertainty. WASHINGTON — The Federal Reserve chair, Jerome H. Powell, said on Thursday that the labor market’s recovery was only halfway complete and that more government support would likely be needed to return the economy to full strength, calling the recent rise in virus cases “particularly concerning.”",Business Day
https://www.nytimes.com/2020/11/06/business/media/rachel-maddow-coronavirus-quarantine.html,Rachel Maddow Goes Into Coronavirus Quarantine,"The MSNBC anchor said she had tested negative but planned to stay home after a “close contact” tested positive for the virus. Rachel Maddow has devoted many of her prime-time monologues to criticism of President Trump over the last four years. Now Ms. Maddow, the top-rated MSNBC host, may not be on the air when her network delivers the final results of his re-election campaign.",Business Day
https://www.nytimes.com/2020/11/05/business/media/trump-tv.html,Major Networks Cut Away From Trump’s Baseless Fraud Claims,"Fox News and CNN stuck with the White House news conference but reported afterward that the president offered no evidence for his accusations of vote fraud. The three big broadcast networks — ABC, CBS and NBC — cut away from President Trump’s news conference at the White House on Thursday as the president lobbed false claims about the integrity of the election.",Business Day
https://www.nytimes.com/2020/11/05/business/britain-economy-lockdown-virus.html,"As Britain Locks Down, Officials Work to Keep the Economy Afloat","On Day 1 of new restrictions, the Bank of England and British Treasury announced expanded efforts to support the nation’s finances. LONDON — On the first day of a new national monthlong lockdown in England, it became evident just how much the resurgent coronavirus pandemic had thrown the British economic recovery into reverse. On Thursday, the government and central bank announced an extension of emergency stimulus measures they had introduced in the spring.",Business Day
https://www.nytimes.com/2020/11/06/technology/china-ant-group-ipo.html,"In Halting Ant’s I.P.O., China Sends a Warning to Business","Investors in what would have been the world’s largest share sale are getting refunds, as Beijing shows entrepreneurs the importance of listening to the Communist Party. This was supposed to be the week that one of China’s biggest tech companies threw the most lucrative coming-out party in history, sending a swaggering message about the country’s economic might during the pandemic.",Technology
https://www.nytimes.com/2020/11/06/technology/personaltech/playstation-5-review-video-game.html,PlayStation 5 Review: Sony’s New Console Is an Entertaining Behemoth,"With a winning combination of solid hardware and software, Sony’s new console makes us excited about the next generation of gaming. This holiday season, we are faced with a tough quandary: The new PlayStation and Xbox consoles are arriving. Which should we gift to our loved ones — or to ourselves?",Technology
https://www.nytimes.com/2020/11/05/technology/facebook-election-misinformation.html,"Facebook, Alarmed by Discord Over Vote Count, Is Said to Be Taking Action","New measures would slow down the flow of information and make election misinformation less visible, according to people with knowledge of the matter. [Live updates on Biden’s Pennsylvania results.]",Technology
https://www.nytimes.com/2020/11/06/technology/trump-twitter-labels-election.html,How Twitter Policed Trump During the Election,"Twitter has flagged 15 of the president’s four dozen tweets since polls closed, acting more aggressively to combat false or misleading information. Twitter flagged half of President Trump’s 14 posts on Thursday for including disputed or misleading information, as the company takes a far more aggressive approach to battling misinformation on its platform.",Technology
https://www.nytimes.com/2020/11/05/business/media/fox-news-trump-fraud-claims.html,Fox News Meets Trump’s Fraud Claims With Skepticism,"Even “Fox & Friends,” a warm venue for the president, sounded doubts about his talk of a stolen election. CNN and MSNBC dismissed the claims. [Read more on Joe Biden’s president-elect acceptance speech.]",Business Day
https://www.nytimes.com/interactive/2020/obituaries/people-died-coronavirus-obituaries.html,Those We’ve Lost,The coronavirus pandemic has taken an incalculable death toll. This series is designed to put names and faces to the numbers. The coronavirus pandemic has taken an incalculable death toll. This series is designed to put names and faces to the numbers.,Obituaries
https://www.nytimes.com/slideshow/2020/03/04/obituaries/the-buildings-of-henry-n-cobb.html,The Buildings of Henry N. Cobb,Henry N. Cobb Henry N. Cobb,Obituaries
